"carat","cut","color","clarity","depth","table","price","x","y","z"
0.32,"Ideal","F","VVS1",62,56,867,4.37,4.41,2.72
0.34,"Very Good","G","VVS1",61.7,56,819,4.49,4.51,2.78
0.78,"Ideal","E","SI1",61.6,56,3345,5.94,6,3.68
0.42,"Very Good","F","VVS1",63,59,1154,4.75,4.81,3.01
0.5,"Ideal","H","VS2",62.6,52,1408,5.06,5.09,3.18
0.55,"Ideal","J","VS1",62.3,56,1550,5.26,5.24,3.27
0.73,"Premium","F","SI2",58.3,58,2393,5.95,5.91,3.46
0.35,"Premium","E","VS2",60.9,59,984,4.56,4.54,2.77
1.01,"Premium","F","SI2",61.3,58,3597,6.42,6.33,3.91
0.6,"Good","E","VS1",58.1,63,2065,5.53,5.63,3.24
0.3,"Premium","E","SI2",61.7,61,540,4.33,4.29,2.66
1.21,"Very Good","I","SI1",63.3,60,4404,6.76,6.69,4.26
1.18,"Premium","H","SI1",61.6,59,6159,6.82,6.72,4.17
0.5,"Ideal","D","SI1",61.8,55,1848,5.11,5.15,3.17
0.45,"Ideal","G","VVS1",61.5,57,1297,4.91,4.95,3.03
1.02,"Very Good","E","VVS1",62.6,56,9498,6.35,6.5,4.02
1.51,"Premium","H","VS2",60.2,60,11435,7.33,7.35,4.42
1.22,"Premium","J","SI2",62.1,59,4509,6.82,6.77,4.22
1.58,"Premium","G","VS2",62.6,59,13014,7.44,7.47,4.67
0.76,"Premium","H","VS2",58.7,61,2622,5.99,5.96,3.51
2.1,"Good","H","SI1",63.7,61,12121,8.1,8.07,5.15
0.9,"Very Good","H","VVS2",59.9,61,4637,6.29,6.19,3.74
0.34,"Ideal","G","VVS1",62.1,57,895,4.45,4.47,2.77
1.23,"Ideal","H","SI1",62.4,54,6617,6.83,6.89,4.28
0.9,"Very Good","E","SI2",61.1,58,3902,6.12,6.26,3.78
0.3,"Premium","G","VVS1",61.3,58,945,4.33,4.29,2.64
0.46,"Ideal","J","VS2",61.4,56,746,4.96,5,3.06
0.3,"Premium","G","VS2",61.9,58,526,4.3,4.33,2.67
1.14,"Good","G","SI2",63.7,60,4233,6.69,6.6,4.24
0.35,"Ideal","F","SI1",62.5,54,748,4.52,4.5,2.82
0.54,"Ideal","H","VVS1",60.4,55,1944,5.32,5.27,3.2
1.22,"Very Good","I","VS1",61.6,60,5966,6.86,6.8,4.21
1.32,"Ideal","F","SI1",61.6,56,7079,7.11,7.05,4.36
1.82,"Very Good","I","SI2",62.3,60,10701,7.71,7.76,4.82
1.06,"Ideal","D","VS2",62.5,54,6981,6.6,6.53,4.1
0.27,"Ideal","E","VS1",61.6,55,470,4.16,4.18,2.57
0.72,"Ideal","I","VS1",61,57,2048,5.76,5.83,3.56
2.01,"Premium","J","SI1",60.3,56,11188,8.02,7.96,4.82
1.01,"Premium","F","SI1",59.8,60,5249,6.53,6.57,3.92
0.31,"Premium","H","VS2",62.4,59,628,4.34,4.31,2.7
0.23,"Very Good","E","VVS2",61.8,59,465,3.92,3.95,2.43
1.78,"Premium","H","VS1",60.2,59,15460,7.83,7.96,4.75
0.41,"Ideal","E","VVS2",61.5,55,1243,4.83,4.79,2.96
0.25,"Good","E","VVS2",61.2,62,505,4.04,4.07,2.48
0.53,"Premium","H","IF",62.5,59,1957,5.15,5.18,3.23
1.01,"Good","H","SI1",63.1,60,4432,6.37,6.41,4.03
0.32,"Ideal","F","VVS2",62.1,55,800,4.37,4.39,2.72
1.02,"Very Good","H","SI1",63.7,55,4552,6.31,6.38,4.04
1.14,"Ideal","G","VS1",62.5,56,7255,6.69,6.66,4.17
2.15,"Ideal","G","SI2",62.6,54,18791,8.29,8.35,5.21
0.33,"Premium","E","VS1",60.9,58,1002,4.49,4.45,2.72
0.5,"Ideal","H","VVS2",60.4,55,1608,5.16,5.2,3.13
0.62,"Very Good","F","VS2",59.8,58,2041,5.55,5.59,3.33
0.73,"Ideal","G","SI1",62.3,54,2321,5.81,5.78,3.61
2.01,"Very Good","H","SI2",62.7,60,14768,7.94,8.03,5.01
0.71,"Very Good","H","SI1",62.1,61,2354,5.63,5.71,3.52
0.72,"Good","D","SI1",63.1,55,2757,5.69,5.75,3.61
0.37,"Good","H","VS2",63.7,55,749,4.56,4.54,2.9
0.71,"Good","G","SI1",63.9,56,2215,5.62,5.59,3.58
0.3,"Very Good","E","VS2",62.6,58,658,4.25,4.28,2.67
2,"Premium","J","VS1",62,62,11793,8.02,7.91,4.94
0.53,"Ideal","D","VS2",61.5,56,1956,5.23,5.17,3.2
0.5,"Ideal","H","VS2",60.8,56,1446,5.17,5.19,3.14
0.58,"Very Good","I","VS2",61.7,54.1,1408,5.37,5.4,3.32
0.34,"Premium","D","SI2",60.8,60,507,4.49,4.53,2.74
0.39,"Premium","E","VS2",61.4,58,889,4.68,4.73,2.89
1.02,"Premium","I","VS2",62,58,4459,6.44,6.47,4
1.02,"Very Good","F","SI2",62,59,4162,6.33,6.42,3.95
0.55,"Ideal","F","VS2",61.4,57,1865,5.29,5.25,3.24
0.9,"Premium","D","SI2",62.9,56,4007,6.19,6.09,3.86
0.3,"Ideal","E","VS2",61.5,55,658,4.28,4.31,2.64
0.26,"Very Good","F","VS2",59,59,453,4.19,4.25,2.49
0.7,"Fair","F","SI1",64.8,60,2167,5.57,5.54,3.6
1.25,"Premium","J","VS1",60.9,59,5156,6.9,6.92,4.21
0.85,"Ideal","G","SI2",62,57,2913,6.1,6.02,3.76
0.34,"Ideal","E","VVS1",61.9,56,1084,4.51,4.47,2.78
0.3,"Premium","D","SI2",62.9,58,574,4.29,4.26,2.69
0.3,"Very Good","E","VS1",63.4,55,660,4.26,4.29,2.71
0.34,"Ideal","F","VVS1",61.1,56,1174,4.5,4.53,2.76
0.65,"Premium","E","SI1",58.5,58,1708,5.68,5.64,3.31
0.83,"Ideal","E","SI2",61.3,57,3125,6.02,6.05,3.7
0.34,"Premium","G","VS2",61.6,60,765,4.49,4.47,2.76
0.9,"Very Good","G","VS2",62.7,59,4543,6.09,6.16,3.84
0.51,"Very Good","E","VVS2",60,58,2365,5.2,5.23,3.13
0.31,"Premium","H","VS1",62.4,58,698,4.36,4.32,2.71
2.4,"Very Good","I","SI2",60.6,58.5,17955,8.59,8.67,5.24
0.42,"Premium","E","SI1",60,58,926,4.89,4.85,2.92
1.35,"Very Good","I","VS2",61.7,59,6884,7.05,7.09,4.36
0.6,"Ideal","H","VS1",61.6,56,1820,5.4,5.42,3.33
1.13,"Ideal","F","VVS2",62.1,54,10742,6.67,6.71,4.16
0.94,"Premium","D","SI1",58.4,58,4817,6.51,6.41,3.77
0.71,"Ideal","G","SI1",62.9,57,2352,5.67,5.62,3.55
0.48,"Ideal","H","SI1",61.2,56,927,5.06,5.1,3.11
1.01,"Good","G","SI1",64.2,56,4138,6.38,6.26,4.05
1.02,"Ideal","E","SI2",62.7,57,4585,6.35,6.44,4.01
0.71,"Ideal","I","VVS2",61.6,56,2145,5.72,5.8,3.56
0.3,"Ideal","F","VVS1",62.2,53,857,4.3,4.32,2.68
1.5,"Ideal","I","SI1",62.1,55,8685,7.32,7.36,4.56
0.33,"Ideal","G","VS1",61.5,56,699,4.45,4.48,2.74
1.23,"Ideal","I","VS1",61.6,54,7181,6.9,6.94,4.26
0.3,"Ideal","E","IF",61.1,57,957,4.31,4.33,2.64
0.4,"Premium","E","SI1",62.2,58,945,4.74,4.71,2.94
0.33,"Ideal","J","VS1",61.9,54.3,456,4.45,4.47,2.76
0.73,"Very Good","I","VVS1",61.9,57,2623,5.75,5.79,3.57
0.33,"Very Good","G","SI1",61.1,59,492,4.42,4.45,2.71
0.56,"Premium","D","VS2",61.1,58,1963,5.3,5.34,3.25
0.5,"Good","I","VVS2",64.8,56,1280,4.92,4.99,3.21
0.77,"Ideal","H","VS1",61.4,55,3074,5.89,5.93,3.63
0.53,"Ideal","E","VS1",60.1,57,2143,5.25,5.31,3.17
1.16,"Premium","H","SI2",58.8,61,4157,6.93,6.84,4.05
0.3,"Premium","G","IF",61,62,956,4.34,4.32,2.64
0.8,"Good","F","SI1",63.8,59,2941,5.83,5.87,3.73
1.45,"Very Good","F","VS2",62.6,58,11667,7.12,7.2,4.48
1.02,"Very Good","J","VS2",63.9,57.9,4354,6.28,6.33,4.03
1.06,"Very Good","H","SI1",62.8,58,4785,6.47,6.49,4.07
0.56,"Ideal","D","VS2",62.7,57,1753,5.25,5.28,3.3
1.11,"Premium","E","SI2",62.6,59,5152,6.71,6.65,4.18
0.42,"Ideal","D","SI1",61.7,56,1040,4.83,4.79,2.97
0.52,"Very Good","F","VVS2",62.1,58,2064,5.12,5.16,3.19
1.5,"Premium","H","VVS2",62.9,59,11855,7.31,7.26,4.58
0.43,"Premium","G","IF",60.9,59,1433,4.88,4.94,2.99
1,"Good","H","SI2",63,56,4081,6.31,6.38,4
0.52,"Good","F","SI2",61.5,60.5,1170,5.11,5.16,3.16
0.91,"Ideal","E","SI1",61.9,55,4623,6.18,6.22,3.84
1,"Very Good","G","I1",62.5,62,3011,6.42,6.35,3.99
0.92,"Good","E","SI1",63.2,58,4258,6.16,6.18,3.9
0.7,"Very Good","F","VS2",61.2,56,2400,5.72,5.78,3.52
0.37,"Ideal","G","VS1",61.9,54,741,4.62,4.68,2.88
0.36,"Ideal","E","VS2",61,54,747,4.6,4.64,2.82
1.03,"Premium","G","SI1",58.2,59,4900,6.7,6.64,3.88
1.04,"Premium","E","SI2",59.2,58,4566,6.7,6.64,3.95
2.02,"Ideal","H","SI1",62.4,58,17141,8.07,8.03,5.02
0.93,"Fair","D","VS2",56.3,67,5078,6.52,6.45,3.65
0.34,"Premium","G","VS2",60.3,59,596,4.49,4.53,2.72
1.51,"Fair","F","SI2",65.4,56,5919,7.2,7.08,4.67
2.01,"Ideal","G","VS2",63,56,18172,8,7.93,5.02
0.73,"Ideal","G","VS2",61.6,56,3595,5.8,5.83,3.58
0.71,"Ideal","H","VS2",61.4,57,2522,5.71,5.75,3.52
0.31,"Ideal","E","SI1",62.1,55,516,4.33,4.36,2.7
0.31,"Ideal","G","IF",61.9,54,891,4.35,4.37,2.7
1.51,"Ideal","D","SI1",61.9,57,11942,7.42,7.35,4.57
0.3,"Premium","D","VS2",61,60,710,4.29,4.33,2.63
0.92,"Ideal","E","SI1",62.1,56,5516,6.22,6.24,3.87
0.3,"Ideal","F","IF",62.3,55,886,4.29,4.31,2.68
1.08,"Ideal","E","VVS2",61,56,11166,6.64,6.67,4.06
0.3,"Premium","E","SI1",62.7,60,675,4.28,4.24,2.67
0.35,"Ideal","F","VS2",60.5,57,706,4.52,4.6,2.76
0.72,"Ideal","I","VVS2",61,57,2602,5.81,5.84,3.55
0.53,"Ideal","F","VS1",62.1,57,1812,5.16,5.21,3.22
2.03,"Ideal","J","SI1",62.6,55,13357,8.06,8.1,5.06
1.01,"Premium","G","VVS2",59.4,58,7366,6.53,6.51,3.93
0.42,"Ideal","E","SI1",62.3,57,773,4.76,4.8,2.98
0.37,"Premium","E","SI1",59.9,59,833,4.7,4.68,2.81
1.31,"Ideal","G","VVS2",60.3,56,13168,7.09,7.15,4.29
0.41,"Ideal","F","VS2",60.9,57,1107,4.78,4.74,2.9
0.32,"Premium","G","SI1",62.6,58,612,4.35,4.31,2.71
1.01,"Very Good","G","SI2",63.3,56,4228,6.26,6.33,3.99
0.7,"Ideal","I","VVS2",62.4,53.6,2487,5.68,5.72,3.55
0.9,"Very Good","H","SI2",64.1,59,3255,5.97,6.07,3.86
2.04,"Very Good","H","SI2",60.8,58,14810,8.14,8.23,4.98
0.31,"Ideal","H","VS2",62.1,53.8,502,4.33,4.37,2.7
0.66,"Ideal","D","VS2",61.8,56,1981,5.6,5.57,3.45
0.3,"Ideal","G","VS2",63,55,675,4.31,4.29,2.71
0.52,"Very Good","E","VS1",59.6,58,1767,5.21,5.26,3.12
0.56,"Ideal","D","SI1",62.3,56,1814,5.33,5.26,3.3
1.5,"Good","G","SI1",59.7,65,9954,7.46,7.34,4.42
1,"Very Good","D","SI2",63.4,58,3304,6.33,6.3,4.01
0.34,"Ideal","E","VS2",62.4,56,956,4.49,4.45,2.79
0.36,"Very Good","G","VVS2",61.7,56,753,4.56,4.58,2.82
0.4,"Premium","G","VVS2",61.1,58,1050,4.76,4.74,2.9
0.54,"Ideal","F","VVS2",61.2,55,2216,5.25,5.27,3.22
0.72,"Ideal","F","VS2",62.1,54,2989,5.76,5.8,3.59
0.71,"Premium","I","VS1",62.5,61,2202,5.68,5.64,3.54
0.52,"Ideal","F","VS1",62.2,55,1778,5.14,5.18,3.21
0.9,"Premium","G","SI2",62.8,61,3385,6.14,6.09,3.84
1.7,"Ideal","J","SI2",62,53,7464,7.68,7.65,4.75
1.21,"Premium","G","VS2",62.2,58,7320,6.78,6.88,4.25
0.31,"Ideal","E","VS2",61.7,56,872,4.35,4.31,2.67
1.21,"Premium","I","SI2",62.7,55,5184,6.84,6.79,4.27
0.51,"Fair","F","SI1",65.6,54,1052,5.07,5.02,3.31
1.02,"Good","F","SI2",63.8,53,4238,6.46,6.37,4.09
0.53,"Ideal","H","VS2",62.1,54,1353,5.21,5.23,3.24
1.2,"Ideal","H","VS1",62,57,7294,6.69,6.76,4.17
1.55,"Ideal","J","SI2",62.3,54,6966,7.38,7.42,4.61
0.44,"Premium","E","VVS2",60,59,1334,4.99,4.95,2.98
1.03,"Premium","G","VS2",62.1,57,6146,6.48,6.41,4
0.31,"Premium","D","VS2",62.5,52,816,4.4,4.37,2.74
1.2,"Ideal","G","VVS2",62.2,56,9373,6.76,6.81,4.22
0.43,"Premium","G","VS2",61.2,58,867,4.84,4.9,2.98
0.91,"Good","J","VS2",64.2,58,2854,6.12,6.09,3.92
0.57,"Premium","H","VS2",60.1,61,1414,5.4,5.29,3.21
0.4,"Good","G","SI1",63.4,58,655,4.66,4.71,2.97
0.61,"Good","F","VS1",60.6,60.3,2120,5.46,5.51,3.32
1.25,"Very Good","H","SI2",62.7,57,5362,6.82,6.86,4.29
0.52,"Premium","E","VVS2",60.1,59,2467,5.27,5.22,3.15
0.33,"Ideal","G","VS1",61.9,55,666,4.41,4.44,2.74
1.57,"Ideal","F","SI1",61.1,55,12432,7.55,7.53,4.61
1.5,"Premium","G","VS2",62.5,59,12308,7.32,7.28,4.56
0.4,"Premium","F","SI2",62.6,60,631,4.65,4.68,2.92
0.33,"Very Good","E","VVS2",62.3,56,893,4.4,4.44,2.75
2.23,"Very Good","J","VS2",61,58,14732,8.36,8.39,5.11
1.5,"Premium","F","VS2",61.5,58,14586,7.32,7.34,4.51
0.41,"Ideal","F","VVS1",60.3,56,1356,4.85,4.8,2.91
1.06,"Ideal","F","SI1",61.9,57,5834,6.57,6.54,4.06
0.3,"Premium","H","VS1",61.3,58,526,4.29,4.32,2.64
0.41,"Premium","J","VS2",61.9,59,784,4.74,4.69,2.92
0.32,"Very Good","G","VS1",61.7,55,645,4.37,4.41,2.71
1.03,"Very Good","D","SI2",62.8,56,4679,6.43,6.46,4.05
0.77,"Premium","D","VS1",59.4,59,4037,5.96,6,3.55
0.3,"Ideal","E","SI1",61.7,58,499,4.29,4.3,2.65
0.3,"Ideal","E","SI1",61.9,57,564,4.29,4.32,2.66
0.38,"Premium","J","VS2",60.5,60,727,4.68,4.64,2.82
1.55,"Premium","G","SI1",60.1,58,10980,7.49,7.44,4.52
0.73,"Ideal","G","VVS1",61.3,56,3667,5.79,5.82,3.56
0.53,"Very Good","D","SI1",63.4,58,1636,5.15,5.11,3.25
0.41,"Ideal","D","SI1",62.2,57,1015,4.76,4.7,2.94
0.32,"Ideal","F","VS1",61.9,55,876,4.41,4.4,2.73
1.06,"Premium","E","SI1",60.8,58,5485,6.59,6.54,3.99
1.24,"Ideal","G","VS1",61.5,56,8830,6.92,6.97,4.27
0.23,"Very Good","E","VVS2",62.4,59,530,3.91,3.94,2.45
1.1,"Good","G","SI2",60.5,61,4457,6.69,6.74,4.06
1.7,"Very Good","G","VS1",61.8,53,17219,7.63,7.67,4.73
0.57,"Premium","H","SI1",61.6,58,1247,5.37,5.34,3.3
0.71,"Good","G","SI1",63.6,56,2428,5.65,5.67,3.6
0.32,"Good","D","SI1",63.1,56,589,4.34,4.38,2.75
0.64,"Ideal","F","VVS2",60.9,56,3217,5.57,5.59,3.4
0.5,"Ideal","E","VS2",61.5,55,1554,5.11,5.16,3.16
0.7,"Ideal","E","SI2",61.9,57,2398,5.66,5.69,3.51
0.52,"Very Good","D","SI1",63.2,57,1446,5.11,5.15,3.24
0.72,"Ideal","G","VVS1",61.7,54.8,3548,5.73,5.77,3.55
1.02,"Premium","F","VS1",62,59,7485,6.41,6.39,3.97
0.58,"Very Good","J","VS2",62.9,58,1266,5.3,5.32,3.34
1.03,"Premium","I","VS1",60.4,59,5104,6.57,6.51,3.95
0.31,"Ideal","G","VS2",62.1,55,577,4.35,4.38,2.71
0.52,"Ideal","G","SI1",60.4,57,1354,5.23,5.27,3.17
0.34,"Premium","D","SI1",59.7,59,626,4.54,4.57,2.72
1.28,"Ideal","G","I1",61.6,57,4428,6.93,6.96,4.28
1.17,"Ideal","H","SI2",62.3,57,5019,6.74,6.78,4.21
1.5,"Premium","F","VS1",62.2,60,15708,7.27,7.3,4.53
1.04,"Premium","D","SI2",61.6,58,4811,6.52,6.46,4
0.3,"Ideal","E","VS2",61.4,56,795,4.32,4.34,2.66
0.3,"Good","E","VVS1",61.5,62,702,4.28,4.34,2.65
0.31,"Ideal","G","VVS1",61.9,54,789,4.35,4.37,2.7
2.01,"Very Good","I","VS1",59.8,63,17068,8.14,8.11,4.86
0.36,"Ideal","G","VS2",62.3,54,579,4.59,4.62,2.87
1.47,"Fair","F","SI2",65.9,59,6108,6.99,6.94,4.59
0.32,"Premium","G","IF",59.9,58,1020,4.43,4.42,2.65
2.15,"Ideal","I","SI2",61.7,55,14388,8.24,8.43,5.14
0.33,"Premium","E","VVS1",60.1,58,984,4.47,4.51,2.7
0.76,"Premium","F","SI2",61.8,58,2469,5.83,5.88,3.62
0.7,"Very Good","E","VS1",62.7,60,2671,5.59,5.64,3.52
0.33,"Premium","I","VVS2",61,59,579,4.41,4.44,2.7
0.41,"Premium","G","VS2",61.4,59,1061,4.79,4.75,2.93
0.3,"Premium","G","VS1",61.9,59,776,4.32,4.3,2.67
0.5,"Ideal","E","VS2",61.4,55,1614,5.13,5.16,3.16
1.02,"Premium","F","SI2",61.5,58,4541,6.49,6.42,3.97
0.5,"Good","E","SI1",63.6,56,1188,5.03,5,3.19
1.01,"Very Good","F","SI2",62.3,59,4384,6.31,6.37,3.95
0.3,"Ideal","E","VS2",61.8,55,795,4.34,4.36,2.69
1.53,"Premium","H","VS2",59.9,60,10827,7.5,7.46,4.48
0.55,"Premium","G","VS2",59.6,59,1448,5.32,5.36,3.18
0.31,"Ideal","G","VS2",61.4,56,544,4.34,4.36,2.67
0.45,"Ideal","G","SI2",61.9,54,709,4.91,4.95,3.05
0.74,"Ideal","G","SI1",61.9,56,2654,5.8,5.83,3.6
1.41,"Premium","D","SI2",61.1,56,6988,7.19,7.15,4.38
1.22,"Ideal","E","SI2",62.7,57,6343,6.84,6.81,4.28
0.55,"Premium","F","SI2",60.6,58,1175,5.28,5.31,3.21
0.57,"Very Good","E","VS1",62.9,56,1942,5.31,5.35,3.35
1.13,"Ideal","H","VVS2",59.7,59,7108,6.89,6.77,4.08
0.63,"Very Good","H","VVS2",63.2,60,1932,5.49,5.39,3.44
0.3,"Ideal","D","VS2",62.3,56,616,4.29,4.31,2.68
0.35,"Good","H","SI2",63.2,61,429,4.47,4.49,2.83
1.64,"Very Good","F","SI2",63.2,57,8357,7.56,7.47,4.75
0.53,"Very Good","H","SI2",61.4,57,1046,5.21,5.25,3.21
0.33,"Ideal","G","VS2",62.3,55,579,4.42,4.47,2.77
1.09,"Good","F","SI2",60.8,61.4,5167,6.59,6.64,4.02
0.73,"Ideal","E","SI2",61,57,2434,5.81,5.87,3.56
1.2,"Very Good","F","VS2",62.4,58,8829,6.75,6.81,4.23
0.7,"Premium","G","SI1",58.6,62,2375,5.83,5.8,3.41
0.32,"Very Good","E","VS2",62.8,54,702,4.35,4.38,2.74
0.53,"Very Good","D","SI1",61.2,54,1576,5.23,5.26,3.21
0.33,"Ideal","F","VS2",62.3,56,854,4.46,4.43,2.77
1.04,"Very Good","H","SI2",62.9,57,4435,6.39,6.45,4.04
0.41,"Ideal","G","VVS2",61.7,55,1199,4.81,4.85,2.98
0.5,"Ideal","G","VVS1",62.2,56,1897,5.08,5.11,3.17
0.92,"Ideal","E","SI2",62.1,57,3941,6.26,6.2,3.87
0.78,"Very Good","E","VS2",61.7,58,3334,5.9,5.93,3.65
0.7,"Premium","F","SI2",60.6,57,1806,5.81,5.74,3.5
1.06,"Ideal","F","SI1",61.2,55,4862,6.62,6.57,4.03
0.32,"Very Good","E","VS1",62.9,57,661,4.36,4.39,2.75
0.2,"Premium","F","VS2",62.6,59,367,3.73,3.71,2.33
0.7,"Fair","F","SI1",65.3,54,1974,5.58,5.54,3.63
0.43,"Ideal","H","VVS2",61.3,56,1008,4.9,4.86,2.99
1.51,"Premium","F","VS1",61.7,59,15581,7.33,7.29,4.51
0.7,"Ideal","D","VVS2",61.4,56,5539,5.72,5.75,3.53
0.41,"Premium","E","SI1",61.1,62,904,4.83,4.76,2.93
0.27,"Very Good","F","VVS1",61.8,55,604,4.13,4.16,2.56
0.54,"Ideal","G","VS1",61.8,55.3,1804,5.22,5.24,3.23
0.93,"Ideal","E","VS2",62.4,56,5411,6.26,6.3,3.92
0.91,"Very Good","E","SI2",62.8,59,3968,6.13,6.16,3.86
0.31,"Ideal","F","VS2",61.9,54,802,4.38,4.35,2.7
2,"Premium","J","SI1",62.2,59,12308,7.97,7.92,4.94
0.53,"Very Good","G","SI1",63.4,54,1161,5.09,5.13,3.24
1.3,"Premium","G","VS2",60.9,60,9216,7.04,6.99,4.27
0.43,"Ideal","E","SI1",61.5,56,792,4.85,4.9,3
0.51,"Ideal","D","VS2",61.7,55,1787,5.11,5.14,3.16
0.75,"Very Good","D","VVS2",59.4,59,4656,5.88,5.94,3.51
0.5,"Ideal","F","VS2",62.9,55,1654,5.1,5.07,3.2
0.76,"Premium","E","SI1",61.1,58,2897,5.91,5.85,3.59
1.51,"Very Good","G","VS2",63.3,60,12872,7.28,7.2,4.58
0.73,"Ideal","E","SI2",60.9,57,2559,5.8,5.83,3.54
0.9,"Ideal","F","SI1",61.8,57,3950,6.19,6.21,3.83
0.34,"Ideal","G","VVS2",61.1,57,775,4.48,4.52,2.75
0.5,"Very Good","F","VS2",62.8,57,1402,5.05,5.08,3.18
0.3,"Very Good","D","VVS2",62.9,56,752,4.27,4.29,2.69
1.08,"Ideal","H","SI2",60.4,57,4536,6.68,6.63,4.02
1.68,"Ideal","H","SI1",61.9,56,13375,7.63,7.72,4.75
0.77,"Ideal","I","VS1",61.4,56,3066,5.9,5.93,3.63
1.08,"Premium","G","SI1",59.4,60,5044,6.7,6.63,3.96
0.52,"Very Good","I","SI2",60.9,59,974,5.14,5.18,3.14
0.34,"Ideal","G","IF",61.6,54,974,4.49,4.53,2.78
1.01,"Good","D","SI1",58.5,64,5271,6.4,6.45,3.76
0.55,"Ideal","G","VS2",61.4,56.3,1662,5.26,5.29,3.24
0.7,"Very Good","J","VS2",63.3,58,2044,5.61,5.63,3.56
0.42,"Ideal","E","VS2",62.2,55,958,4.79,4.83,2.99
0.58,"Ideal","D","SI2",62.7,56,1442,5.32,5.3,3.33
0.51,"Ideal","H","VS2",62.9,57,1397,5.07,5.1,3.2
2.1,"Premium","I","VS2",59.2,60,13753,8.38,8.35,4.95
1.23,"Ideal","E","VVS2",61.7,57,12539,6.85,6.91,4.25
0.51,"Very Good","D","SI1",59.1,63,1437,5.27,5.15,3.08
0.56,"Ideal","G","VS2",60.6,57,1698,5.36,5.33,3.24
1.62,"Premium","E","SI2",61.8,59,9526,7.55,7.52,4.66
0.57,"Good","G","VS2",58.2,66,1816,5.34,5.45,3.14
0.34,"Ideal","E","VVS1",61.8,57,1001,4.47,4.5,2.77
0.7,"Very Good","J","SI1",63,56,1735,5.61,5.66,3.55
0.43,"Premium","G","VS2",60.8,59,1113,4.91,4.86,2.97
0.8,"Very Good","D","SI2",63.7,57,2708,5.87,5.9,3.75
0.51,"Very Good","F","VVS2",60.8,56,2041,5.17,5.2,3.15
1.01,"Fair","E","SI1",56.8,61,5185,6.59,6.62,3.75
0.33,"Premium","F","VS2",61.9,57,854,4.44,4.42,2.74
1.05,"Premium","H","SI2",63,57,3822,6.47,6.42,4.06
1.04,"Fair","D","SI2",64.9,56,4398,6.39,6.34,4.13
1.54,"Good","J","SI1",62.9,62,7349,7.3,7.36,4.61
0.59,"Very Good","I","VS2",61.2,57,1445,5.4,5.42,3.31
0.52,"Ideal","E","SI1",61.1,57,1656,5.2,5.17,3.16
0.3,"Ideal","D","SI1",62.5,57,709,4.28,4.26,2.67
1.19,"Very Good","H","VS2",61.1,58,6086,6.81,6.83,4.17
1.06,"Very Good","H","SI2",61.7,59.5,4465,6.51,6.53,4.02
1.01,"Good","D","SI2",57.6,62,4260,6.56,6.66,3.81
1.02,"Very Good","E","I1",60.6,63,3141,6.46,6.52,3.93
0.71,"Ideal","E","VS1",61.9,56,4053,5.7,5.73,3.54
0.78,"Ideal","E","VS2",61.1,55,3713,5.99,5.96,3.65
1.01,"Very Good","G","VS2",60.7,61,5759,6.42,6.46,3.91
1.19,"Premium","I","SI1",62.2,58,4777,6.73,6.77,4.2
0.43,"Ideal","I","IF",62,55,1129,4.85,4.83,3
1.5,"Premium","D","VS2",62.5,61,14675,7.32,7.25,4.55
0.44,"Very Good","J","VVS2",63.6,58,834,4.8,4.83,3.06
0.5,"Premium","D","SI2",62.9,58,997,5.06,5.01,3.17
0.56,"Ideal","I","VVS1",62,57,1698,5.33,5.29,3.29
0.31,"Ideal","E","VVS1",61.4,55,865,4.35,4.38,2.68
1.02,"Very Good","G","VS2",60.5,54,6058,6.48,6.57,3.95
0.54,"Ideal","G","VVS1",62.2,56,2236,5.22,5.2,3.24
1,"Ideal","D","SI1",62.5,55,4928,6.43,6.38,4
2,"Ideal","H","I1",62.5,57,7204,8.05,7.98,5.01
0.58,"Ideal","F","SI2",62,57,1239,5.32,5.35,3.31
0.73,"Premium","I","VVS2",60.6,58,2519,5.84,5.78,3.52
0.3,"Ideal","E","VVS2",61.9,57,1013,4.31,4.28,2.66
0.36,"Ideal","D","SI1",62.2,53,626,4.57,4.59,2.85
0.7,"Ideal","D","SI2",60.6,57,2828,5.74,5.77,3.49
1.06,"Ideal","F","SI1",61.2,55,4862,6.62,6.57,4.03
0.83,"Ideal","G","SI1",61.8,57,2800,6.03,6.07,3.74
0.4,"Ideal","G","SI1",60.9,55,873,4.8,4.78,2.92
1.51,"Good","H","SI2",62.8,60,7929,7.22,7.26,4.55
1.03,"Ideal","G","VS1",61.8,56,7880,6.46,6.51,4.01
0.85,"Ideal","E","VS1",63,57,4189,6.08,5.99,3.8
1.01,"Premium","G","VS2",61.5,60,6108,6.45,6.42,3.96
0.57,"Ideal","E","SI1",62.1,56,1728,5.33,5.3,3.3
0.7,"Premium","H","VVS1",58.3,60,2603,5.83,5.8,3.39
0.8,"Very Good","E","SI1",62.9,60,3146,5.87,5.89,3.7
0.91,"Premium","D","SI2",61.2,58,3889,6.25,6.21,3.81
0.81,"Very Good","F","SI2",62.7,58,2942,5.92,5.95,3.72
0.36,"Ideal","F","SI1",60.1,56,770,4.67,4.62,2.79
1.21,"Good","J","VS2",61,64,5096,6.89,6.79,4.17
0.4,"Very Good","F","VVS1",61.9,57,1263,4.69,4.71,2.91
2.08,"Premium","G","SI2",62.2,60,12883,8.16,8.09,5.06
